259 
0.000000     0.000000      0.630000      0.000025
1.000000     0.000000      0.630000      0.000025
2.000000     0.000000      0.630000      0.000025
3.000000     0.000000      0.630000      0.000025
4.000000     0.000000      0.630000      0.000025
5.000000     0.000000      0.630000      0.000025
6.000000     0.000000      0.630000      0.000025
7.000000     0.000000      0.630000      0.000025
8.000000     0.000000      0.630000      0.000025
9.000000     0.000000      0.630000      0.000025
10.000000     0.000000      0.630000      0.000025
11.000000     0.000000      0.630000      0.000025
12.000000     0.000000      0.630000      0.000025
13.000000     0.000000      0.630000      0.000025
14.000000     0.000000      0.630000      0.000025
15.000000     0.000000      0.630000      0.000025
16.000000     0.000000      0.630000      0.000025
17.000000     0.000000      0.630000      0.000025
18.000000     0.000000      0.630000      0.000025
19.000000     0.000000      0.630000      0.000025
20.000000     0.000000      0.630000      0.000025
21.000000     0.000000      0.630000      0.000025
22.000000     0.000000      0.630000      0.000025
23.000000     0.000000      0.630000      0.000025
24.000000     0.000000      0.630000      0.000025
25.000000     0.000000      0.630000      0.000025
26.000000     0.000000      0.630000      0.000025
27.000000     0.000000      0.630000      0.000025
28.000000     0.000000      0.630000      0.000025
29.000000     0.000000      0.630000      0.000025
30.000000     0.000000      0.630000      0.000025
31.000000     0.000000      0.630000      0.000025
32.000000     0.000000      0.630000      0.000025
33.000000     0.000000      0.630000      0.000025
34.000000     0.000000      0.630000      0.000025
35.000000     0.000000      0.630000      0.000025
36.000000     0.000000      0.630000      0.000025
37.000000     0.000000      0.630000      0.000025
38.000000     0.000000      0.630000      0.000025
39.000000     0.000000      0.630000      0.000025
40.000000     0.000000      0.630000      0.000025
41.000000     0.000000      0.630000      0.000025
42.000000     0.000000      0.630000      0.000025
43.000000     0.000000      0.630000      0.000025
44.000000     0.000000      0.630000      0.000025
45.000000     0.000000      0.630000      0.000025
46.000000     0.000000      0.630000      0.000025
47.000000     0.000000      0.630000      0.000025
48.000000     0.000000      0.630000      0.000025
49.000000     0.000000      0.630000      0.000025
50.000000     0.000000      0.630000      0.000025
51.000000     0.000000      0.630000      0.000025
52.000000     0.000000      0.630000      0.000025
53.000000     0.000000      0.630000      0.000025
54.000000     0.000000      0.630000      0.000025
55.000000     0.000000      0.630000      0.000025
56.000000     0.000000      0.630000      0.000025
57.000000     0.000000      0.630000      0.000025
58.000000     0.000000      0.630000      0.000025
59.000000     0.000000      0.630000      0.000025
60.000000     0.000000      0.630000      0.000025
61.000000     0.000000      0.630000      0.000025
62.000000     0.000000      0.630000      0.000025
63.000000     0.000000      0.630000      0.000025
64.000000     0.000000      0.630000      0.000025
65.000000     0.000000      0.630000      0.000025
66.000000     0.000000      0.630000      0.000025
67.000000     0.000000      0.630000      0.000025
68.000000     0.000000      0.630000      0.000025
69.000000     0.000000      0.630000      0.000025
70.000000     0.000000      0.630000      0.000025
71.000000     0.000000      0.630000      0.000025
72.000000     0.000000      0.630000      0.000025
73.000000     0.000000      0.630000      0.000025
74.000000     0.000000      0.630000      0.000025
75.000000     0.000000      0.630000      0.000025
76.000000     0.000000      0.630000      0.000025
77.000000     0.000000      0.630000      0.000025
78.000000     0.000000      0.630000      0.000025
79.000000     0.000000      0.630000      0.000025
80.000000     0.000000      0.630000      0.000025
81.000000     0.000000      0.630000      0.000025
82.000000     0.000000      0.630000      0.000025
83.000000     0.000000      0.630000      0.000025
84.000000     0.000000      0.630000      0.000025
85.000000     0.000000      0.630000      0.000025
86.000000     0.000000      0.630000      0.000025
87.000000     0.000000      0.630000      0.000025
88.000000     0.000000      0.630000      0.000025
89.000000     0.000000      0.630000      0.000025
90.000000     0.000000      0.630000      0.000025
91.000000     0.000000      0.630000      0.000025
92.000000     0.000000      0.630000      0.000025
93.000000     0.000000      0.630000      0.000025
94.000000     0.000000      0.630000      0.000025
95.000000     0.000000      0.630000      0.000025
96.000000     0.000000      0.630000      0.000025
97.000000     0.000000      0.630000      0.000025
98.000000     0.000000      0.630000      0.000025
99.000000     0.000000      0.630000      0.000025
100.000000     0.000000      0.630000      0.000025
101.000000     0.000000      0.630000      0.000025
102.000000     0.000000      0.630000      0.000025
103.000000     0.000000      0.630000      0.000025
104.000000     0.000000      0.630000      0.000025
105.000000     0.000000      0.630000      0.000025
106.000000     0.000000      0.630000      0.000025
107.000000     0.000000      0.630000      0.000025
108.000000     0.000000      0.630000      0.000025
109.000000     0.000000      0.630000      0.000025
110.000000     0.000000      0.630000      0.000025
111.000000     0.000000      0.630000      0.000025
112.000000     0.000000      0.630000      0.000025
113.000000     0.000000      0.630000      0.000025
114.000000     0.000000      0.630000      0.000025
115.000000     0.000000      0.630000      0.000025
116.000000     0.000000      0.630000      0.000025
117.000000     0.000000      0.630000      0.000025
118.000000     0.000000      0.630000      0.000025
119.000000     0.000000      0.630000      0.000025
120.000000     0.000000      0.630000      0.000025
121.000000     0.000000      0.630000      0.000025
122.000000     0.000000      0.630000      0.000025
123.000000     0.000000      0.630000      0.000025
124.000000     0.000000      0.630000      0.000025
125.000000     0.000000      0.630000      0.000025
126.000000     0.000000      0.630000      0.000025
127.000000     0.000000      0.630000      0.000025
128.000000     0.000000      0.630000      0.000025
129.000000     0.000000      0.630000      0.000025
130.000000     0.000000      0.630000      0.000025
131.000000     0.000000      0.630000      0.000025
132.000000     0.000000      0.630000      0.000025
133.000000     0.000000      0.630000      0.000025
134.000000     0.000000      0.630000      0.000025
135.000000     0.000000      0.630000      0.000025
136.000000     0.000000      0.630000      0.000025
137.000000     0.000000      0.630000      0.000025
138.000000     0.000000      0.630000      0.000025
139.000000     0.000000      0.630000      0.000025
140.000000     0.000000      0.630000      0.000025
141.000000     0.000000      0.630000      0.000025
142.000000     0.000000      0.630000      0.000025
143.000000     0.000000      0.630000      0.000025
144.000000     0.000000      0.630000      0.000025
145.000000     0.000000      0.630000      0.000025
146.000000     0.000000      0.630000      0.000025
147.000000     0.000000      0.630000      0.000025
148.000000     0.000000      0.630000      0.000025
149.000000     0.000000      0.630000      0.000025
150.000000     0.000000      0.630000      0.000025
151.000000     0.000000      0.630000      0.000025
152.000000     0.000000      0.630000      0.000025
153.000000     0.000000      0.630000      0.000025
154.000000     0.000000      0.630000      0.000025
155.000000     0.000000      0.630000      0.000025
156.000000     0.000000      0.630000      0.000025
157.000000     0.000000      0.630000      0.000025
158.000000     0.000000      0.630000      0.000025
159.000000     0.000000      0.630000      0.000025
160.000000     0.000000      0.630000      0.000025
161.000000     0.000000      0.630000      0.000025
162.000000     0.000000      0.630000      0.000025
163.000000     0.000000      0.630000      0.000025
164.000000     0.000000      0.630000      0.000025
165.000000     0.000000      0.630000      0.000025
166.000000     0.000000      0.630000      0.000025
167.000000     0.000000      0.630000      0.000025
168.000000     0.000000      0.630000      0.000025
169.000000     0.000000      0.630000      0.000025
170.000000     0.000000      0.630000      0.000025
171.000000     0.000000      0.630000      0.000025
172.000000     0.000000      0.630000      0.000025
173.000000     0.000000      0.630000      0.000025
174.000000     0.000000      0.630000      0.000025
175.000000     0.000000      0.630000      0.000025
176.000000     0.000000      0.630000      0.000025
177.000000     0.000000      0.630000      0.000025
178.000000     0.000000      0.630000      0.000025
179.000000     0.000000      0.630000      0.000025
180.000000     0.000000      0.630000      0.000025
181.000000     0.000000      0.630000      0.000025
182.000000     0.000000      0.630000      0.000025
183.000000     0.000000      0.630000      0.000025
184.000000     0.000000      0.630000      0.000025
185.000000     0.000000      0.630000      0.000025
186.000000     0.000000      0.630000      0.000025
187.000000     0.000000      0.630000      0.000025
188.000000     0.000000      0.630000      0.000025
189.000000     0.000000      0.630000      0.000025
190.000000     0.000000      0.630000      0.000025
191.000000     0.000000      0.630000      0.000025
192.000000     0.000000      0.630000      0.000025
193.000000     0.000000      0.630000      0.000025
194.000000     0.000000      0.630000      0.000025
195.000000     0.000000      0.630000      0.000025
196.000000     0.000000      0.630000      0.000025
197.000000     0.000000      0.630000      0.000025
198.000000     0.000000      0.630000      0.000025
199.000000     0.000000      0.630000      0.000025
200.000000     0.000000      0.630000      0.000025
201.000000     0.000000      0.630000      0.000025
202.000000     0.000000      0.630000      0.000025
203.000000     0.000000      0.630000      0.000025
204.000000     0.000000      0.630000      0.000025
205.000000     0.000000      0.630000      0.000025
206.000000     0.000000      0.630000      0.000025
207.000000     0.000000      0.630000      0.000025
208.000000     0.000000      0.630000      0.000025
209.000000     0.000000      0.630000      0.000025
210.000000     0.000000      0.630000      0.000025
211.000000     0.000000      0.630000      0.000025
212.000000     0.000000      0.630000      0.000025
213.000000     0.000000      0.630000      0.000025
214.000000     0.000000      0.630000      0.000025
215.000000     0.000000      0.630000      0.000025
216.000000     0.000000      0.630000      0.000025
217.000000     0.000000      0.630000      0.000025
218.000000     0.000000      0.630000      0.000025
219.000000     0.000000      0.630000      0.000025
220.000000     0.000000      0.630000      0.000025
221.000000     0.000000      0.630000      0.000025
222.000000     0.000000      0.630000      0.000025
223.000000     0.000000      0.630000      0.000025
224.000000     0.000000      0.630000      0.000025
225.000000     0.000000      0.630000      0.000025
226.000000     0.000000      0.630000      0.000025
227.000000     0.000000      0.630000      0.000025
228.000000     0.000000      0.630000      0.000025
229.000000     0.000000      0.630000      0.000025
230.000000     0.000000      0.630000      0.000025
231.000000     0.000000      0.630000      0.000025
232.000000     0.000000      0.630000      0.000025
233.000000     0.000000      0.630000      0.000025
234.000000     0.000000      0.630000      0.000025
235.000000     0.000000      0.630000      0.000025
236.000000     0.000000      0.630000      0.000025
237.000000     0.000000      0.630000      0.000025
238.000000     0.000000      0.630000      0.000025
239.000000     0.000000      0.630000      0.000025
240.000000     0.000000      0.630000      0.000025
241.000000     0.000000      0.630000      0.000025
242.000000     0.000000      0.630000      0.000025
243.000000     0.000000      0.630000      0.000025
244.000000     0.000000      0.630000      0.000025
245.000000     0.000000      0.630000      0.000025
246.000000     0.000000      0.630000      0.000025
247.000000     0.000000      0.630000      0.000025
248.000000     0.000000      0.630000      0.000025
249.000000     0.000000      0.630000      0.000025
250.000000     0.000000      0.630000      0.000025
251.000000     0.000000      0.630000      0.000025
252.000000     0.000000      0.630000      0.000025
253.000000     0.000000      0.630000      0.000025
254.000000     0.000000      0.630000      0.000025
255.000000     0.000000      0.630000      0.000025
256.000000     0.000000      0.630000      0.000025
257.000000     0.000000      0.630000      0.000025
258.000000     0.000000      0.630000      0.000025
